num_critic_for_reviews,gross,movie_title,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes
51,25967000,Howards End ,21254,86,7.5,788
80,2856622,In the Company of Men ,11550,197,7.3,489
141,26876529,One Missed Call ,26624,189,3.9,0
73,442638,The Hammer ,5489,23,7.3,337
105,220914,Fur: An Imaginary Portrait of Diane Arbus ,13239,97,6.5,0
78,94596,The Cure ,6318,50,7.4,817
90,12801190,Highlander: Endgame ,16340,355,4.6,356
22,244465,The Chambermaid on the Titanic ,1135,14,6.8,85
230,1984743,The Immigrant ,20616,70,6.6,0
60,42660000,Teenage Mutant Ninja Turtles III ,25086,87,4.8,1000
34,43490057,Soul Food ,5275,30,6.9,508
53,8104069,Code Name: The Cleaner ,9785,26,4.5,233
20,3275443,Kabhi Alvida Naa Kehna ,13998,264,6,659
59,2073984,Raising Victor Vargas ,4743,135,7.2,219
79,131617,Edmond ,9971,119,6.3,661
42,10443316,Home Fries ,7159,88,5,247
190,9172810,A Mighty Heart ,24150,118,6.7,923
63,76657000,The Muppet Movie ,25498,92,7.7,0
52,37566230,Good Boy! ,3407,48,5.1,309
63,12674183,Mr. Nice Guy ,19774,70,6.2,355
102,35007180,The Skulls ,26846,193,5.6,0
22,5000000,Darling Lili ,1547,50,6.2,104
112,181655,Lilya 4-Ever ,35464,206,7.9,0
112,30226144,The Great Debaters ,47626,118,7.6,0
23,3333823,Atlas Shrugged II: The Strike ,5612,122,5.5,0
5,252726,Love's Abiding Joy ,1289,18,7.2,76
93,69586544,Divine Secrets of the Ya-Ya Sisterhood ,15352,199,6,0
165,78845130,The Purge: Election Year ,17596,94,6.1,0
42,2961991,Basquiat ,15885,78,6.9,0
29,3130592,Maurice ,10755,69,7.8,963
128,47124400,Nanny McPhee ,49676,181,6.6,0
72,50129186,Breakdown ,38399,218,6.9,0
28,1877179,The Horseman on the Roof ,4885,25,7.1,262
112,46800000,The Spy Who Loved Me ,76477,275,7.1,0
232,15071514,The Invasion ,65037,273,5.9,0
78,1779284,The Dangerous Lives of Altar Boys ,12047,122,7.1,677
95,17951431,The Glass House ,25462,200,5.8,804
9,5100000,The Hotel New Hampshire ,6595,61,6,345
142,33244684,Child's Play ,62038,281,6.5,0
88,37911876,"Big Mommas: Like Father, Like Son ",19671,47,4.4,0
99,15561627,Life as a House ,39105,359,7.5,0
62,6643,The Brass Teapot ,11965,39,6.4,0
87,1677838,Who Killed the Electric Car? ,11283,155,7.7,0
88,11883495,Sliding Doors ,52805,278,6.8,0
143,169719,Escape from Tomorrow ,7384,79,5.2,0
40,7017178,Black Nativity ,1633,17,4.4,0
93,3049135,Heavenly Creatures ,50197,265,7.4,0
114,5032496,Celebrity ,20576,161,6.3,652
161,17281832,Inkheart ,60232,110,6.1,0
29,7888703,Teen Wolf Too ,8465,65,3.2,491
52,26400000,A Passage to India ,12980,89,7.4,845
194,2957978,Man on Wire ,40481,134,7.8,0
56,6719300,Smoke Signals ,8224,132,7.2,0
3,2245,The Harvest/La Cosecha ,57,2,7.2,88
86,15331289,The Greatest Game Ever Played ,22289,106,7.5,0
128,27796042,The Majestic ,45031,376,6.9,0
2,96734,Hardflip ,606,5,5.6,706
31,5654777,Underclassman ,4875,26,4.1,206
81,50189179,The Tuxedo ,61966,207,5.3,797
20,82739,Blood Done Sign My Name ,465,3,6.7,503
59,4002955,Idle Hands ,33745,198,6.2,0
73,228524,Imaginary Heroes ,8708,56,7.3,345
64,20035310,Down to You ,12324,173,4.9,580
66,35990505,What a Girl Wants ,48095,194,5.8,0
68,13269963,Lone Star ,23202,173,7.6,0
125,19097994,Race ,11744,49,7.1,0
35,2694071,Bobby Jones: Stroke of Genius ,3222,64,6.7,352
103,236266,Gerry ,15104,290,6.2,0
38,594904,Blue Like Jazz ,2582,89,6,0
12,830210,Atlas Shrugged: Who Is John Galt? ,1900,56,4.4,0
190,20207003,Appaloosa ,50198,202,6.8,0
91,43575716,Cats & Dogs: The Revenge of Kitty Galore ,10233,63,4.3,0
18,71904,Eye of the Dolphin ,806,18,5.7,140
149,119922,City of Life and Death ,8429,62,7.7,0
32,24276500,Hoffa ,17124,68,6.6,949
120,43800000,Diamonds Are Forever ,74249,276,6.7,0
31,454255,The Legend of Suriyothai ,1666,47,6.6,124
13,5199,Fighting Tommy Riley ,720,23,6.6,30
17,3273588,Only the Strong ,4195,50,6.7,0
82,14469428,Welcome to Mooseport ,10667,95,5.2,260
30,7434726,Harley Davidson and the Marlboro Man ,14473,81,6,0
203,14564027,Hellraiser ,76407,335,7,0
44,1055654,Peaceful Warrior ,20426,175,7.3,0
82,50802661,The Road to El Dorado ,58300,139,6.9,0
47,38590500,On Deadly Ground ,17997,140,4.4,812
111,3193102,The Limey ,24412,240,7.1,944
133,532988,Freeheld ,5863,25,6.5,0
34,12667,London ,19336,90,6.6,0
227,14998070,Lions for Lambs ,41170,298,6.2,0
52,1425993,I Hope They Serve Beer in Hell ,7412,72,5.3,0
36,25900000,The Cotton Club ,12771,84,6.5,828
16,15593,Molly ,2295,40,5.8,284
16,9016377,Trippin' ,1004,8,5.2,143
73,49186871,Racing Stripes ,12570,86,5.2,771
68,25240988,Katy Perry: Part of Me ,12383,50,5.9,0
69,2353728,Bon voyage ,4293,53,6.9,235
40,6706368,Roger & Me ,22800,133,7.5,667
47,4741987,A Walk on the Moon ,6782,114,6.6,860
37,12701880,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2037,22,5.7,175
124,7837632,The Ice Storm ,46396,287,7.5,0
58,15361537,Half Past Dead ,12263,132,4.6,564
126,11854694,Extraordinary Measures ,14281,64,6.5,0
74,186354,Stonewall ,1758,30,4.5,0
150,18663911,Becoming Jane ,46204,151,7.1,0
119,22466994,War ,72673,166,6.3,0
79,54000000,The Verdict ,26310,154,7.8,0
65,4734235,Duets ,8217,123,6,573
21,277233,Smiling Fish & Goat on Fire ,2631,26,7.6,0
96,43532294,We Are Marshall ,46951,175,7.1,0
65,29106737,The Object of My Affection ,15582,132,6,849
45,20218,Double Take ,5431,50,5.3,204
76,50007168,Absolute Power ,39529,142,6.7,1000
81,12693621,They ,10885,271,4.8,814
155,18324242,North Country ,32815,214,7.3,0
104,10569071,Deconstructing Harry ,35586,131,7.4,0
124,49474048,Old Dogs ,31191,120,5.4,0
75,5844929,Real Women Have Curves ,6000,109,7,595
52,27457409,The Brothers ,3198,43,6.3,478
245,25450527,The International ,80196,190,6.5,0
20,475000,Beer League ,6930,53,6,323
120,23838,The Last Days on Mars ,28570,160,5.5,0
63,63071133,Beavis and Butt-Head Do America ,42892,154,6.8,0
161,25277561,Top Five ,21672,93,6.5,0
56,1521,Eddie: The Sleepwalking Cannibal ,1231,10,5.7,932
49,2331318,Bucky Larson: Born to Be a Star ,9541,64,3.3,0
10,2468,Locker 13 ,241,5,4.8,261
66,4992159,Club Dread ,23823,201,5.6,713
24,13751,Opal Dream ,813,6,6.6,135
47,20550712,Chain Reaction ,40346,95,5.6,1000
164,21133087,Stir of Echoes ,62468,374,7,0
111,14174654,Disaster Movie ,74945,359,1.9,0
48,1227324,The Funeral ,6921,48,6.6,344
176,70224196,Fool's Gold ,59352,138,5.6,0
54,4426297,Beyond Borders ,22570,156,6.5,0
82,200803,Tim and Eric's Billion Dollar Movie ,7988,71,5.3,0
92,27338033,Someone Like You... ,19709,167,6.1,0
63,560512,Indignation ,550,3,7.8,599
85,5532301,Kundun ,21606,117,7,0
137,15818967,Devil's Due ,13913,120,4,0
98,45207112,Domestic Disturbance ,21283,190,5.5,361
91,16101109,Waiting... ,76467,236,6.8,0
75,55762229,The Animal ,47383,132,4.8,1000
248,2221809,Rabbit Hole ,40618,144,7,0
143,8047690,The Painted Veil ,77656,220,7.5,0
23,4006906,King's Ransom ,3229,20,4.1,83
117,30063805,Dragonfly ,31788,243,6.1,0
160,1984378,Shortbus ,27346,206,6.5,0
46,63231524,Madea's Family Reunion ,8962,137,5,676
91,25677801,You Again ,41273,136,5.8,0
45,84689,51 Birch Street ,695,16,7.5,70
188,10991381,The Young Victoria ,44931,100,7.3,0
159,22201636,Hustle & Flow ,33567,206,7.4,0
123,653621,Inside Deep Throat ,5615,64,6.8,592
105,32122249,Analyze That ,69319,138,5.9,846
136,35400000,Live and Let Die ,74957,251,6.8,0
80,145109,Flame and Citron ,14247,44,7.3,0
235,36200000,Friday the 13th Part III ,31952,372,5.7,0
31,287761,Antarctica: A Year on Ice ,2482,16,7.6,0
169,1829142,The Wind That Shakes the Barley ,36846,222,7.5,0
30,4958,Gangster's Paradise: Jerusalema ,9689,23,7.8,1000
98,20668843,Mad Money ,16831,54,5.8,687
6,1000000,March or Die ,2215,26,6.3,122
189,856942,Wendy and Lucy ,12241,112,7.1,0
175,33631221,The Gambler ,48559,145,6,0
97,6373693,Post Grad ,11498,53,5.3,0
246,488872,Shaolin Soccer ,56923,243,7.3,0
67,20627372,Boys and Girls ,13661,134,5.3,487
19,27979400,Loaded Weapon 1 ,37611,72,6.1,0
94,84185387,Scooby-Doo 2: Monsters Unleashed ,33180,149,4.9,567
12,306715,Chairman of the Board ,5143,62,2.3,724
157,13838130,Cirque du Freak: The Vampire's Assistant ,35990,157,5.9,0
53,50728000,The Net ,48909,166,5.8,0
106,128978,The Warlords ,22897,61,7.1,0
33,6491350,Teacher's Pet ,1231,26,5.8,49
117,28328132,After the Sunset ,38298,147,6.3,782
78,18843314,The Marine ,27486,284,4.7,0
77,44175394,Amistad ,56509,227,7.2,0
77,10561238,Drop Dead Gorgeous ,27265,321,6.5,0
223,3247816,You Will Meet a Tall Dark Stranger ,36145,108,6.3,0
70,2047570,Beyond the Mat ,6790,80,7.6,491
37,27362712,Brown Sugar ,5971,60,6.5,0
46,1997807,Limbo ,5158,140,7.1,196
18,5858,Top Spin ,260,2,7.1,116
56,16800000,Oliver! ,25303,138,7.5,0
52,37295394,Jumping the Broom ,7973,59,5.7,0
111,28014536,Grosse Pointe Blank ,73347,296,7.4,0
78,29500000,Twilight Zone: The Movie ,25613,121,6.5,0
107,51758599,Exit Wounds ,27580,232,5.5,742
91,75074950,Barbershop ,22147,156,6.3,770
43,46700000,Firefox ,19832,98,5.9,0
73,12495865,Cirque du Soleil: Worlds Away ,7100,35,6.8,0
61,9054736,Ulee's Gold ,5744,57,7.1,381
88,22168359,A Nightmare on Elm Street 5: The Dream Child ,29659,227,5.1,1000
47,17305211,Extreme Measures ,14066,75,6.1,352
125,6998324,Our Brand Is Crisis ,11476,50,6.1,0
101,10230,Trash ,14437,26,7.2,0
19,22723,All the Queen's Men ,2236,40,4.5,193
111,22927390,Love Happens ,25344,77,5.6,0
67,6239558,Mambo Italiano ,5548,67,6.7,352
16,15278,Time Changer ,1742,158,5.6,409
115,4584886,Love in the Time of Cholera ,19114,115,6.4,0
32,20400000,Duel in the Sun ,6304,87,6.9,403
11,1001437,Ruby in Paradise ,2039,28,7.2,81
135,64459316,Flushed Away ,85086,122,6.7,0
83,63826569,In & Out ,32416,138,6.3,0
106,67900000,Octopussy ,74374,225,6.6,0
161,6301131,The Jacket ,92850,263,7.1,0
56,16115878,The Prophecy ,24438,194,6.6,0
99,27067160,The Story of Us ,18404,150,5.9,0
69,40118420,Blue Crush ,26066,216,5.6,0
16,12514138,Love Jones ,2801,28,7.4,1000
99,2199853,But I'm a Cheerleader ,19986,186,6.6,0
149,6670712,City Island ,27301,101,7.4,0
172,31397498,The Eye ,44130,156,5.4,0
42,4693919,College ,11011,78,4.6,422
39,3050934,Songcatcher ,2794,78,7.3,0
95,819852,Felicia's Journey ,6690,83,7,284
16,399611,The 5th Quarter ,1245,29,5.7,0
107,10654581,The Astronaut's Wife ,45497,260,5.3,1000
37,10300000,White Squall ,17859,89,6.6,911
69,29753944,Wild Things ,90677,389,6.5,0
54,763044,The Statement ,4257,52,6.2,188
164,33472850,Semi-Pro ,67005,119,5.8,0
229,3073392,Blindness ,59462,300,6.6,0
43,5669081,For Greater Glory: The True Story of Cristiada ,3665,57,6.6,0
92,199652,Blackthorn ,7390,40,6.6,0
74,49526,The Chumscrubber ,16299,129,7,1000
111,542860,Winter in Wartime ,9230,37,7.1,0
47,190562,The Nutcracker in 3D ,2508,24,4.4,788
14,10443,Shanghai Calling ,1255,9,6.3,660
18,379643,The Last Sin Eater ,1573,29,5.9,285
40,25482931,All About the Benjamins ,9693,33,5.7,530
73,20422207,Little Black Book ,15052,116,5.2,484
5,39552600,Benji ,3411,36,6.1,816
238,31051126,The Pirates! Band of Misfits ,36877,101,6.7,0
10,2859955,Home Run ,2417,32,6,0
80,1094998,Brick Lane ,2560,29,6.7,430
206,25040293,The Forbidden Kingdom ,88049,279,6.6,0
86,21176322,Torque ,23747,207,4,0
135,13101142,Playing for Keeps ,23916,50,5.7,0
168,30212620,How Do You Know ,35066,196,5.3,0
12,12836,The Last Time I Committed Suicide ,1686,28,5.8,161
28,16118077,"Bright Lights, Big City ",5817,37,5.6,377
72,333976,Welcome to Collinwood ,12559,90,6.4,423
22,14545844,School Daze ,4756,38,5.8,624
100,1292119,Iris ,14786,144,7.1,0
98,49413,Exiled ,6919,26,7.3,528
145,31704416,Stealth ,45455,388,5,0
62,11900000,In Dreams ,11003,148,5.5,654
41,398420,Brooklyn Rules ,5049,48,6.4,226
138,1796024,Stone ,34985,135,5.4,0
18,3562749,Cats Don't Dance ,5600,49,6.9,643
74,5409517,Monkeybone ,14280,171,4.7,683
81,15408822,A Guy Thing ,14147,92,5.6,401
93,25584685,Nancy Drew ,15877,102,5.9,590
129,60507228,Fantasia 2000 ,27543,186,7.3,607
77,10134754,Hoodwinked Too! Hood vs. Evil ,9682,38,4.8,0
38,6482195,Switchback ,9740,81,6.4,389
128,3076425,8 Women ,23660,162,7.1,0
155,2711210,Everything Must Go ,40305,86,6.4,0
21,2315683,Shanghai Surprise ,4081,28,3,154
140,54734,Regression ,20821,62,5.7,0
45,81200000,Police Academy ,87739,133,6.7,0
14,92362,The Salon ,444,5,4.3,68
72,36310118,Beauty Shop ,13194,59,5.5,671
121,16699684,New in Town ,17461,78,5.6,0
75,25809813,That Thing You Do! ,50311,212,6.9,0
9,4239767,Men with Brooms ,3709,83,6,0
129,4881867,Hamlet 2 ,15200,76,6.4,1000
74,6165429,Rabbit-Proof Fence ,23486,249,7.5,0
215,18469,Stake Land ,34263,141,6.5,0
84,66941559,102 Dalmatians ,26413,77,4.8,372
66,50000000,Fiddler on the Roof ,29839,150,8,0
208,2428883,The Homesman ,21370,132,6.6,0
46,925402,Children of Heaven ,27882,130,8.5,0
97,12550242,I Think I Love My Wife ,13866,55,5.5,488
129,71026631,John Q ,98899,394,7,0
78,9652000,Duplex ,46205,147,5.8,0
130,638476,The Greatest Movie Ever Sold ,13223,45,6.6,0
93,37486138,Raising Helen ,30890,106,6,718
53,13019253,The Crew ,3914,47,5.6,153
62,54800000,Ordinary People ,35130,283,7.8,0
73,14208384,Alex & Emma ,11520,105,5.6,625
16,1391770,Saving Private Perez ,1592,14,6,0
99,4234040,Flash of Genius ,14301,45,7,0
36,20915465,Super Mario Bros. ,38203,290,4,0
49,26000610,The Adventures of Rocky & Bullwinkle ,16611,197,4.1,413
36,836641,Illuminata ,1402,40,6.2,74
13,58163,The Young Unknowns ,122,3,4.2,4
47,83287363,Patriot Games ,81442,137,6.9,0
92,14294842,Ballistic: Ecks vs. Sever ,16761,277,3.6,391
13,14587732,Flight of the Intruder ,4795,39,5.7,452
68,27441122,Love & Basketball ,14322,116,7.2,0
96,72077000,Get Shorty ,62986,150,6.9,0
22,16671505,Baby's Day Out ,33186,78,5.9,0
112,7659747,The Order ,14962,204,5.1,704
62,69148997,White Chicks ,98794,251,5.4,0
65,58918501,Courage Under Fire ,40126,107,6.6,975
60,18252684,Simon Birch ,18366,219,6.9,0
104,3169424,Resurrecting the Champ ,18442,59,6.8,689
20,39852,Just Looking ,1238,25,6.7,117
122,2277396,Adam ,29239,70,7.2,0
92,65703412,Ever After: A Cinderella Story ,57958,345,7,0
259,3571735,The Runaways ,39260,129,6.6,0
22,76382,Breaking Upwards ,1194,8,6.2,324
74,8888143,"Mystery, Alaska ",22250,123,6.7,913
4,425899,I Want Your Money ,1123,31,5.1,638
138,4717455,In the Cut ,18632,354,5.3,656
201,15797907,The Kite Runner ,68119,230,7.6,0
40,14942422,Kiss of Death ,14226,60,5.9,555
56,32000000,The Age of Innocence ,36267,150,7.2,0
107,14793904,"I Love You, Beth Cooper ",28209,80,5.3,0
218,35565975,Larry Crowne ,49205,184,6.1,0
127,7221458,All the King's Men ,20740,178,6.2,0
110,102055,Ong-bak 2 ,24570,72,6.2,0
22,9821335,3 Strikes ,1415,10,4,118
125,30695227,The Legend of Bagger Vance ,45296,267,6.7,0
114,20241395,Vampires ,42664,403,6.1,0
29,12200000,Lone Wolf McQuade ,7973,65,6.3,0
137,13876974,Monsoon Wedding ,19397,214,7.4,0
15,638951,Journey from the Fall ,775,19,7.4,100
31,14821531,Eve's Bayou ,6915,209,7.3,599
50,8735529,Whatever It Takes ,8055,89,5.5,816
94,15681020,Superman IV: The Quest for Peace ,33570,259,3.6,1000
4,49000,Chocolate: Deep Dark Secrets ,1524,30,4.8,31
95,17000000,Kingdom of the Spiders ,3274,84,5.9,0
88,3117666,Wordplay ,3394,43,7.4,694
85,52799004,Message in a Bottle ,28942,223,6.1,0
15,565592,"Dancer, Texas Pop. 81 ",2189,63,6.8,500
76,8054280,Connie and Carla ,6838,117,6.3,924
56,40363530,The Master of Disguise ,18254,307,3.3,1000
90,5932060,The Last Legion ,29285,174,5.4,0
65,129115,Kung Fu Killer ,5900,26,6.5,0
169,9013113,Transamerica ,36321,230,7.4,0
87,58336565,Curious George ,12845,118,6.6,624
135,2775593,How to Lose Friends & Alienate People ,61269,98,6.5,0
42,4193025,Detroit Rock City ,30682,194,6.8,0
159,2926565,Choke ,28573,72,6.5,0
74,52277485,Radio ,32370,196,6.9,0
32,7000000,Raise the Titanic ,2933,70,4.7,328
39,196067,The Heart of Me ,1966,25,6.7,97
43,1066555,September Dawn ,2618,111,5.8,411
14,105943,Road Hard ,1351,11,6.1,212
106,1569918,Veronica Guerin ,16234,113,6.9,0
77,770629,The Wailing ,2379,24,7.7,0
233,17427926,The Ruins ,60062,351,5.9,0
33,13684949,Hey Arnold! The Movie ,4564,43,5.9,227
174,21283440,Dream House ,46239,137,6,0
184,47852604,Premonition ,62364,337,5.9,0
49,3278611,Rize ,2877,46,7.1,903
104,13208023,Feardotcom ,17309,388,3.3,612
112,8662318,My Life in Ruins ,15033,75,5.9,0
67,23091,Good ,5664,42,6.2,921
82,72000000,My Fair Lady ,66959,258,7.9,0
263,3707794,Midnight Special ,31359,156,6.7,0
45,4600000,River's Edge ,11763,111,7.1,0
129,57262492,The Whole Nine Yards ,90374,318,6.7,0
109,34604054,Cradle 2 the Grave ,34942,185,5.8,1000
114,21009180,Flight of the Phoenix ,45815,222,6.1,1000
30,74787599,The Prince of Tides ,12549,109,6.6,883
122,75817994,The Haunted Mansion ,32049,179,4.9,988
143,10911750,Stop-Loss ,17757,99,6.5,982
210,13214030,Ghost Town ,60516,147,6.7,0
231,18860403,Shark Night 3D ,20823,130,4,0
113,12232937,12 Rounds ,22823,113,5.6,0
121,29062561,The Stepfather ,23424,119,5.6,0
97,24268828,The Spy Next Door ,29971,71,5.4,0
42,175370,Breakfast of Champions ,6884,133,4.6,458
83,57011847,Escape from Planet Earth ,20615,44,5.9,0
72,14946229,The Infiltrator ,2581,29,7.3,0
93,1712111,The Vatican Tapes ,7199,53,4.5,0
87,513836,The Names of Love ,6304,21,7.2,0
45,100669,Saint John of Las Vegas ,2522,11,5.8,407
72,10719367,Abandon ,7909,157,4.9,261
31,119841,Stolen Summer ,2419,55,6.5,304
49,44455658,Nothing to Lose ,36253,92,6.7,0
133,74058698,Along Came a Spider ,59232,317,6.3,0
120,10725228,Glengarry Glen Ross ,75675,365,7.8,0
38,3386698,Next Stop Wonderland ,4195,86,6.7,392
21,1953732,The Clan of the Cave Bear ,4996,62,5.3,843
93,7739049,Being Julia ,10680,112,7.1,562
14,2807854,Return to the Blue Lagoon ,14129,39,5.1,967
44,11634458,The Adventures of Elmo in Grouchland ,2045,37,5.8,339
70,3500000,The Wraith ,10082,100,5.9,0
46,33200000,Silverado ,28247,149,7.2,0
36,10246600,The Brothers McMullen ,6375,36,6.6,265
50,20380,The Good Night ,7519,39,5.9,445
87,7262288,Big Trouble ,17307,186,6.5,892
43,92900,Motherhood ,3662,23,4.7,546
107,10654581,The Astronaut's Wife ,45500,260,5.3,1000
63,11560259,Get Over It ,15617,180,5.8,0
78,352786,Copying Beethoven ,11132,86,6.8,0
61,18318000,Babe: Pig in the City ,24868,216,5.8,964
159,5851188,Basic Instinct 2 ,31124,313,4.2,764
40,68208190,Blue Streak ,60572,144,6.3,0
87,39442871,Little Nicky ,80639,237,5.3,0
18,54215416,La Bamba ,21409,63,6.8,0
95,14378353,Snow Falling on Cedars ,12375,194,6.8,846
58,40066497,You Got Served ,23671,247,3.5,0
17,334041,Hurricane Streets ,1038,21,6.5,51
108,4291965,Catch a Fire ,9334,59,6.7,447
73,17655201,Kit Kittredge: An American Girl ,4719,24,6.7,851
188,24004159,Around the World in 80 Days ,68722,191,5.8,0
25,11797927,Tales from the Hood ,4582,52,6.1,985
67,10076136,Knock Off ,11512,141,4.8,471
105,515005,A Hard Day's Night ,31429,219,7.7,0
75,399879,Jindabyne ,5772,115,6.4,302
23,19348,The Open Road ,2941,11,5.5,370
